Customer ID,Age,Gender,Review Rating,Subscription Status,Product_ID
Cu1275,54,Male,3.1,No,PR1275
Cu1276,55,Male,4.5,No,PR1276
Cu1277,51,Male,4.8,No,PR1277
Cu1278,19,Male,5,No,PR1278
Cu1279,28,Male,2.8,No,PR1279
Cu1280,63,Male,3.7,No,PR1280
Cu1281,30,Male,4.4,No,PR1281
Cu1282,29,Male,4.5,No,PR1282
Cu1283,24,Male,3,No,PR1283
Cu1284,69,Male,3.9,No,PR1284
Cu1285,65,Male,3.9,No,PR1285
Cu1286,64,Male,3.5,No,PR1286
Cu1287,40,Male,4.9,No,PR1287
Cu1288,24,Male,3.4,No,PR1288
Cu1289,66,Male,4.1,No,PR1289
Cu1290,35,Male,2.9,No,PR1290
Cu1291,67,Male,3.4,No,PR1291
Cu1292,69,Male,3.2,No,PR1292
Cu1293,26,Male,3.9,No,PR1293
Cu1294,23,Male,4.1,No,PR1294
Cu1295,27,Male,4.5,No,PR1295
Cu1296,30,Male,2.8,No,PR1296
Cu1297,48,Male,2.8,No,PR1297
Cu1298,44,Male,4.6,No,PR1298
Cu1299,29,Male,3,No,PR1299
Cu1300,29,Male,3.6,No,PR1300
Cu1301,67,Male,4.5,No,PR1301
Cu1302,42,Male,5,No,PR1302
Cu1303,23,Male,2.9,No,PR1303
Cu1304,34,Male,3.1,No,PR1304
Cu1305,64,Male,4,No,PR1305
Cu1306,31,Male,4.5,No,PR1306
Cu1307,54,Male,4.5,No,PR1307
Cu1308,23,Male,3.1,No,PR1308
Cu1309,59,Male,4.4,No,PR1309
Cu1310,32,Male,4.7,No,PR1310
Cu1311,43,Male,3.1,No,PR1311
Cu1312,32,Male,4.2,No,PR1312
Cu1313,66,Male,3,No,PR1313
Cu1314,70,Male,2.6,No,PR1314
Cu1315,42,Male,3.4,No,PR1315
Cu1316,56,Male,4.2,No,PR1316
Cu1317,28,Male,4.6,No,PR1317
Cu1318,28,Male,2.8,No,PR1318
Cu1319,52,Male,2.7,No,PR1319
Cu1320,65,Male,4,No,PR1320
Cu1321,56,Male,3.1,No,PR1321
Cu1322,59,Male,3.7,No,PR1322
Cu1323,23,Male,4,No,PR1323
Cu1324,58,Male,4.6,No,PR1324
Cu1325,39,Male,3.8,No,PR1325
Cu1326,28,Male,3.5,No,PR1326
Cu1327,40,Male,4.6,No,PR1327
Cu1328,52,Male,2.8,No,PR1328
Cu1329,37,Male,3.7,No,PR1329
Cu1330,70,Male,3.3,No,PR1330
Cu1331,30,Male,2.9,No,PR1331
Cu1332,38,Male,3.2,No,PR1332
Cu1333,66,Male,4.3,No,PR1333
Cu1334,29,Male,2.7,No,PR1334
Cu1335,46,Male,4.2,No,PR1335
Cu1336,56,Male,4.8,No,PR1336
Cu1337,23,Male,4.8,No,PR1337
Cu1338,37,Male,3.4,No,PR1338
Cu1339,56,Male,2.6,No,PR1339
Cu1340,36,Male,5,No,PR1340
Cu1341,40,Male,4.4,No,PR1341
Cu1342,26,Male,2.9,No,PR1342
Cu1343,57,Male,3.4,No,PR1343
Cu1344,68,Male,3.4,No,PR1344
Cu1345,56,Male,4.9,No,PR1345
Cu1346,40,Male,3.6,No,PR1346
Cu1347,44,Male,3,No,PR1347
Cu1348,44,Male,3.9,No,PR1348
Cu1349,19,Male,3.2,No,PR1349
Cu1350,21,Male,3.2,No,PR1350
Cu1351,31,Male,4.3,No,PR1351
Cu1352,30,Male,2.8,No,PR1352
Cu1353,65,Male,4.5,No,PR1353
Cu1354,39,Male,4.1,No,PR1354
Cu1355,64,Male,3.6,No,PR1355
Cu1356,59,Male,3,No,PR1356
Cu1357,49,Male,4,No,PR1357
Cu1358,24,Male,3.5,No,PR1358
Cu1359,19,Male,2.5,No,PR1359
Cu1360,27,Male,4.3,No,PR1360
Cu1361,56,Male,2.8,No,PR1361
Cu1362,49,Male,3.7,No,PR1362
Cu1363,41,Male,4.3,No,PR1363
Cu1364,36,Male,4,No,PR1364
Cu1365,68,Male,4.7,No,PR1365
Cu1366,28,Male,4.5,No,PR1366
Cu1367,45,Male,3.1,No,PR1367
Cu1368,60,Male,3.8,No,PR1368
Cu1369,21,Male,4.9,No,PR1369
Cu1370,32,Male,3.2,No,PR1370
Cu1371,27,Male,2.9,No,PR1371
Cu1372,40,Male,2.8,No,PR1372
Cu1373,64,Male,4,No,PR1373
Cu1374,18,Male,2.6,No,PR1374
Cu1375,22,Male,2.7,No,PR1375
Cu1376,42,Male,4.1,No,PR1376
Cu1377,57,Male,5,No,PR1377
Cu1378,33,Male,3,No,PR1378
Cu1379,37,Male,3.6,No,PR1379
Cu1380,21,Male,2.8,No,PR1380
Cu1381,51,Male,4.6,No,PR1381
Cu1382,30,Male,2.9,No,PR1382
Cu1383,68,Male,4.8,No,PR1383
Cu1384,36,Male,3.3,No,PR1384
Cu1385,46,Male,4.6,No,PR1385
Cu1386,41,Male,2.6,No,PR1386
Cu1387,68,Male,4,No,PR1387
Cu1388,21,Male,3.8,No,PR1388
Cu1389,62,Male,3.9,No,PR1389
Cu1390,59,Male,2.6,No,PR1390
Cu1391,25,Male,4.3,No,PR1391
Cu1392,53,Male,3.6,No,PR1392
Cu1393,31,Male,4.2,No,PR1393
Cu1394,46,Male,3.9,No,PR1394
Cu1395,26,Male,4.7,No,PR1395
Cu1396,47,Male,2.8,No,PR1396
Cu1397,37,Male,3,No,PR1397
Cu1398,55,Male,4.7,No,PR1398
Cu1399,30,Male,2.5,No,PR1399
Cu1400,19,Male,3.1,No,PR1400
Cu1401,36,Male,3.6,No,PR1401
Cu1402,23,Male,3.5,No,PR1402
Cu1403,62,Male,3.1,No,PR1403
Cu1404,26,Male,3.6,No,PR1404
Cu1405,36,Male,3.5,No,PR1405
Cu1406,33,Male,2.7,No,PR1406
Cu1407,32,Male,3.6,No,PR1407
Cu1408,56,Male,4.5,No,PR1408
Cu1409,58,Male,4.1,No,PR1409
Cu1410,34,Male,4.2,No,PR1410
Cu1411,61,Male,4,No,PR1411
Cu1412,48,Male,2.8,No,PR1412
Cu1413,25,Male,2.6,No,PR1413
Cu1414,51,Male,2.7,No,PR1414
Cu1415,29,Male,4.5,No,PR1415
Cu1416,54,Male,3.7,No,PR1416
Cu1417,48,Male,3.4,No,PR1417
Cu1418,62,Male,4.6,No,PR1418
Cu1419,18,Male,4.1,No,PR1419
Cu1420,43,Male,2.6,No,PR1420
Cu1421,22,Male,4.6,No,PR1421
Cu1422,68,Male,3,No,PR1422
Cu1423,44,Male,3.4,No,PR1423
Cu1424,51,Male,3.5,No,PR1424
Cu1425,66,Male,3.5,No,PR1425
Cu1426,59,Male,3.7,No,PR1426
Cu1427,60,Male,4.8,No,PR1427
Cu1428,31,Male,4.9,No,PR1428
Cu1429,20,Male,4.9,No,PR1429
Cu1430,24,Male,4.7,No,PR1430
Cu1431,48,Male,4.9,No,PR1431
Cu1432,39,Male,2.9,No,PR1432
Cu1433,34,Male,4.4,No,PR1433
Cu1434,70,Male,3.2,No,PR1434
Cu1435,59,Male,4.6,No,PR1435
Cu1436,45,Male,4,No,PR1436
Cu1437,35,Male,3.7,No,PR1437
Cu1438,69,Male,4.2,No,PR1438
Cu1439,58,Male,2.9,No,PR1439
Cu1440,25,Male,4.8,No,PR1440
Cu1441,27,Male,4.4,No,PR1441
Cu1442,34,Male,3.4,No,PR1442
Cu1443,53,Male,2.8,No,PR1443
Cu1444,58,Male,4.2,No,PR1444
Cu1445,32,Male,3.8,No,PR1445
Cu1446,64,Male,3.1,No,PR1446
Cu1447,63,Male,3.2,No,PR1447
Cu1448,23,Male,3,No,PR1448
Cu1449,64,Male,3.6,No,PR1449
Cu1450,18,Male,2.5,No,PR1450
Cu1451,25,Male,3.4,No,PR1451
Cu1452,54,Male,2.5,No,PR1452
Cu1453,60,Male,4.7,No,PR1453
Cu1454,36,Male,3.2,No,PR1454
Cu1455,66,Male,2.9,No,PR1455
Cu1456,60,Male,4.9,No,PR1456
Cu1457,59,Male,2.7,No,PR1457
Cu1458,58,Male,4.7,No,PR1458
Cu1459,35,Male,2.9,No,PR1459
Cu1460,20,Male,4.8,No,PR1460
Cu1461,70,Male,4.6,No,PR1461
Cu1462,54,Male,5,No,PR1462
Cu1463,38,Male,4.8,No,PR1463
Cu1464,54,Male,4.9,No,PR1464
Cu1465,33,Male,4.6,No,PR1465
Cu1466,46,Male,3.9,No,PR1466
Cu1467,58,Male,4.5,No,PR1467
Cu1468,30,Male,4.7,No,PR1468
Cu1469,42,Male,3.9,No,PR1469
Cu1470,28,Male,4.4,No,PR1470
Cu1471,43,Male,3.9,No,PR1471
Cu1472,31,Male,2.8,No,PR1472
Cu1473,39,Male,3.5,No,PR1473
Cu1474,69,Male,4.3,No,PR1474
Cu1475,31,Male,3.9,No,PR1475
Cu1476,44,Male,4,No,PR1476
Cu1477,39,Male,4.1,No,PR1477
Cu1478,24,Male,4.3,No,PR1478
Cu1479,28,Male,4.2,No,PR1479
Cu1480,48,Male,4,No,PR1480
Cu1481,39,Male,3.6,No,PR1481
Cu1482,64,Male,3.3,No,PR1482
Cu1483,28,Male,4.1,No,PR1483
Cu1484,39,Male,4.7,No,PR1484
Cu1485,49,Male,4.4,No,PR1485
Cu1486,22,Male,3.4,No,PR1486
Cu1487,25,Male,5,No,PR1487
Cu1488,40,Male,4.6,No,PR1488
Cu1489,23,Male,4,No,PR1489
Cu1490,24,Male,4.1,No,PR1490
Cu1491,66,Male,4.9,No,PR1491
Cu1492,27,Male,2.7,No,PR1492
Cu1493,62,Male,4.5,No,PR1493
Cu1494,70,Male,2.7,No,PR1494
Cu1495,43,Male,3,No,PR1495
Cu1496,45,Male,4.5,No,PR1496
Cu1497,63,Male,5,No,PR1497
Cu1498,69,Male,3.8,No,PR1498
Cu1499,59,Male,3.1,No,PR1499
Cu1500,19,Male,3.4,No,PR1500
Cu1501,63,Male,4.8,No,PR1501
Cu1502,37,Male,2.7,No,PR1502
Cu1503,37,Male,3.2,No,PR1503
Cu1504,50,Male,3.9,No,PR1504
Cu1505,60,Male,4.2,No,PR1505
Cu1506,46,Male,3,No,PR1506
Cu1507,35,Male,3,No,PR1507
Cu1508,66,Male,3.7,No,PR1508
Cu1509,35,Male,4.4,No,PR1509
Cu1510,20,Male,4.6,No,PR1510
Cu1511,55,Male,3,No,PR1511
Cu1512,34,Male,3.6,No,PR1512
Cu1513,60,Male,3.9,No,PR1513
Cu1514,22,Male,4.1,No,PR1514
Cu1515,26,Male,3.9,No,PR1515
Cu1516,39,Male,3.9,No,PR1516
Cu1517,20,Male,4.5,No,PR1517
Cu1518,57,Male,3.4,No,PR1518
Cu1519,68,Male,4.1,No,PR1519
Cu1520,50,Male,4.9,No,PR1520
Cu1521,21,Male,4.4,No,PR1521
Cu1522,29,Male,2.7,No,PR1522
Cu1523,38,Male,4.8,No,PR1523
Cu1524,54,Male,3.3,No,PR1524
Cu1525,22,Male,4.4,No,PR1525
Cu1526,29,Male,4.6,No,PR1526
Cu1527,41,Male,3.1,No,PR1527
Cu1528,26,Male,4.5,No,PR1528
Cu1529,69,Male,4,No,PR1529
Cu1530,20,Male,3.1,No,PR1530
Cu1531,59,Male,3.9,No,PR1531
Cu1532,63,Male,4.5,No,PR1532
Cu1533,68,Male,4.4,No,PR1533
Cu1534,50,Male,3.6,No,PR1534
Cu1535,55,Male,3.4,No,PR1535
Cu1536,36,Male,4,No,PR1536
Cu1537,18,Male,2.6,No,PR1537
Cu1538,68,Male,3.2,No,PR1538
Cu1539,56,Male,3.2,No,PR1539
Cu1540,32,Male,5,No,PR1540
Cu1541,28,Male,2.9,No,PR1541
Cu1542,24,Male,2.9,No,PR1542
Cu1543,59,Male,3.5,No,PR1543
Cu1544,56,Male,4,No,PR1544
Cu1545,30,Male,3.9,No,PR1545
Cu1546,48,Male,4.9,No,PR1546
Cu1547,60,Male,3.8,No,PR1547
Cu1548,46,Male,3.5,No,PR1548
Cu1549,69,Male,3.7,No,PR1549
Cu1550,19,Male,2.9,No,PR1550
Cu1551,66,Male,2.8,No,PR1551
Cu1552,64,Male,3.7,No,PR1552
Cu1553,54,Male,3,No,PR1553
Cu1554,27,Male,4.8,No,PR1554
Cu1555,64,Male,2.7,No,PR1555
Cu1556,43,Male,4.5,No,PR1556
Cu1557,43,Male,2.7,No,PR1557
Cu1558,27,Male,3.5,No,PR1558
Cu1559,35,Male,3.5,No,PR1559
Cu1560,43,Male,4.5,No,PR1560
Cu1561,57,Male,3.8,No,PR1561
Cu1562,50,Male,3.8,No,PR1562
Cu1563,37,Male,3.2,No,PR1563
Cu1564,68,Male,4.3,No,PR1564
Cu1565,22,Male,4.5,No,PR1565
Cu1566,58,Male,4.2,No,PR1566
Cu1567,48,Male,3,No,PR1567
Cu1568,30,Male,4.1,No,PR1568
Cu1569,51,Male,4.6,No,PR1569
Cu1570,20,Male,2.9,No,PR1570
Cu1571,30,Male,4.8,No,PR1571
Cu1572,28,Male,4.5,No,PR1572
Cu1573,37,Male,3.4,No,PR1573
Cu1574,36,Male,4.3,No,PR1574
Cu1575,18,Male,4.2,No,PR1575
Cu1576,52,Male,3.6,No,PR1576
Cu1577,56,Male,3.7,No,PR1577
Cu1578,68,Male,4,No,PR1578
Cu1579,62,Male,4.9,No,PR1579
Cu1580,35,Male,3.1,No,PR1580
Cu1581,65,Male,3.7,No,PR1581
Cu1582,69,Male,4.2,No,PR1582
Cu1583,28,Male,2.5,No,PR1583
Cu1584,37,Male,4.3,No,PR1584
Cu1585,41,Male,3.1,No,PR1585
Cu1586,37,Male,3,No,PR1586
Cu1587,25,Male,4,No,PR1587
Cu1588,41,Male,3.5,No,PR1588
Cu1589,48,Male,3.2,No,PR1589
Cu1590,42,Male,2.7,No,PR1590
Cu1591,54,Male,3,No,PR1591
Cu1592,18,Male,2.9,No,PR1592
Cu1593,56,Male,3.3,No,PR1593
Cu1594,61,Male,4.9,No,PR1594
Cu1595,40,Male,3.7,No,PR1595
Cu1596,34,Male,3.5,No,PR1596
Cu1597,42,Male,4.7,No,PR1597
Cu1598,43,Male,2.6,No,PR1598
Cu1599,47,Male,4.1,No,PR1599
Cu1600,48,Male,2.8,No,PR1600
Cu1601,20,Male,4.7,No,PR1601
Cu1602,65,Male,2.9,No,PR1602
Cu1603,54,Male,2.8,No,PR1603
Cu1604,23,Male,4.3,No,PR1604
Cu1605,18,Male,4.8,No,PR1605
Cu1606,70,Male,3.4,No,PR1606
Cu1607,55,Male,4.3,No,PR1607
Cu1608,49,Male,2.7,No,PR1608
Cu1609,26,Male,4.6,No,PR1609
Cu1610,33,Male,4.1,No,PR1610
Cu1611,20,Male,3.4,No,PR1611
Cu1612,41,Male,4.5,No,PR1612
Cu1613,18,Male,4.4,No,PR1613
Cu1614,26,Male,4,No,PR1614
Cu1615,30,Male,3.4,No,PR1615
Cu1616,64,Male,3.2,No,PR1616
Cu1617,26,Male,3.4,No,PR1617
Cu1618,43,Male,4.3,No,PR1618
Cu1619,63,Male,5,No,PR1619
Cu1620,57,Male,3.5,No,PR1620
Cu1621,25,Male,3.1,No,PR1621
Cu1622,68,Male,3.9,No,PR1622
Cu1623,31,Male,4,No,PR1623
Cu1624,64,Male,3.5,No,PR1624
Cu1625,38,Male,3.6,No,PR1625
Cu1626,34,Male,3,No,PR1626
Cu1627,32,Male,2.6,No,PR1627
Cu1628,69,Male,2.9,No,PR1628
Cu1629,45,Male,3.1,No,PR1629
Cu1630,35,Male,3.3,No,PR1630
Cu1631,63,Male,2.9,No,PR1631
Cu1632,65,Male,3.9,No,PR1632
Cu1633,35,Male,4.7,No,PR1633
Cu1634,54,Male,4.4,No,PR1634
Cu1635,28,Male,3.6,No,PR1635
Cu1636,68,Male,3.2,No,PR1636
Cu1637,58,Male,4,No,PR1637
Cu1638,35,Male,3.5,No,PR1638
Cu1639,68,Male,4.6,No,PR1639
Cu1640,41,Male,3.3,No,PR1640
Cu1641,65,Male,4,No,PR1641
Cu1642,50,Male,3.4,No,PR1642
Cu1643,18,Male,4.2,No,PR1643
Cu1644,38,Male,3.9,No,PR1644
Cu1645,68,Male,3.9,No,PR1645
Cu1646,53,Male,2.8,No,PR1646
Cu1647,58,Male,3.7,No,PR1647
Cu1648,34,Male,4.9,No,PR1648
Cu1649,36,Male,2.6,No,PR1649
Cu1650,58,Male,4.9,No,PR1650
Cu1651,60,Male,3.4,No,PR1651
Cu1652,59,Male,3.9,No,PR1652
Cu1653,65,Male,4,No,PR1653
Cu1654,31,Male,3,No,PR1654
Cu1655,43,Male,2.6,No,PR1655
Cu1656,37,Male,3.2,No,PR1656
Cu1657,21,Male,2.6,No,PR1657
Cu1658,69,Male,3.2,No,PR1658
Cu1659,32,Male,4.1,No,PR1659
Cu1660,53,Male,3.9,No,PR1660
Cu1661,59,Male,4.1,No,PR1661
Cu1662,64,Male,2.7,No,PR1662
Cu1663,63,Male,4.6,No,PR1663
Cu1664,43,Male,3.5,No,PR1664
Cu1665,19,Male,5,No,PR1665
Cu1666,40,Male,3.4,No,PR1666
Cu1667,51,Male,3.1,No,PR1667
Cu1668,51,Male,3.4,No,PR1668
Cu1669,66,Male,4,No,PR1669
Cu1670,42,Male,2.7,No,PR1670
Cu1671,22,Male,3.6,No,PR1671
Cu1672,31,Male,4,No,PR1672
Cu1673,18,Male,3.8,No,PR1673
Cu1674,21,Male,3.4,No,PR1674
Cu1675,35,Male,3.2,No,PR1675
Cu1676,35,Male,4.7,No,PR1676
Cu1677,27,Male,3.1,No,PR1677
Cu1678,65,Male,3.3,No,PR1678
Cu1679,41,Male,4.8,No,PR1679
Cu1680,60,Male,4.5,No,PR1680
Cu1681,61,Male,3.4,No,PR1681
Cu1682,24,Male,3.7,No,PR1682
Cu1683,65,Male,4.9,No,PR1683
Cu1684,23,Male,3.5,No,PR1684
Cu1685,30,Male,4.6,No,PR1685
Cu1686,33,Male,4.6,No,PR1686
Cu1687,22,Male,4.2,No,PR1687
Cu1688,67,Male,3.7,No,PR1688
Cu1689,28,Male,3,No,PR1689
Cu1690,32,Male,4.6,No,PR1690
Cu1691,40,Male,3.2,No,PR1691
Cu1692,64,Male,3.5,No,PR1692
Cu1693,56,Male,2.6,No,PR1693
Cu1694,63,Male,4.9,No,PR1694
Cu1695,20,Male,2.7,No,PR1695
Cu1696,54,Male,4.7,No,PR1696
Cu1697,31,Male,4,No,PR1697
Cu1698,36,Male,3.5,No,PR1698
Cu1699,25,Male,4.8,No,PR1699
Cu1700,20,Male,4,No,PR1700
Cu1701,62,Male,4.1,No,PR1701
Cu1702,69,Male,3.8,No,PR1702
Cu1703,54,Male,5,No,PR1703
Cu1704,39,Male,4,No,PR1704
Cu1705,56,Male,3.9,No,PR1705
Cu1706,39,Male,3.4,No,PR1706
Cu1707,37,Male,3,No,PR1707
Cu1708,25,Male,4.9,No,PR1708
Cu1709,35,Male,3.2,No,PR1709
Cu1710,45,Male,3.8,No,PR1710
Cu1711,19,Male,3.8,No,PR1711
Cu1712,21,Male,4.7,No,PR1712
Cu1713,65,Male,3.8,No,PR1713
Cu1714,49,Male,4.6,No,PR1714
Cu1715,30,Male,4.4,No,PR1715
Cu1716,23,Male,3.4,No,PR1716
Cu1717,69,Male,4.7,No,PR1717
Cu1718,29,Male,2.9,No,PR1718
Cu1719,54,Male,3.4,No,PR1719
Cu1720,45,Male,3.2,No,PR1720
Cu1721,25,Male,2.8,No,PR1721
Cu1722,34,Male,4.3,No,PR1722
Cu1723,46,Male,3.3,No,PR1723
Cu1724,70,Male,3.3,No,PR1724
Cu1725,42,Male,3.3,No,PR1725
Cu1726,45,Male,3,No,PR1726
Cu1727,57,Male,2.8,No,PR1727
Cu1728,49,Male,4,No,PR1728
Cu1729,23,Male,4.3,No,PR1729
Cu1730,47,Male,3.8,No,PR1730
Cu1731,23,Male,4.2,No,PR1731
Cu1732,21,Male,3.1,No,PR1732
Cu1733,45,Male,2.6,No,PR1733
Cu1734,67,Male,3.4,No,PR1734
Cu1735,31,Male,3.1,No,PR1735
Cu1736,58,Male,3.6,No,PR1736
Cu1737,57,Male,2.6,No,PR1737
Cu1738,42,Male,4.2,No,PR1738
Cu1739,60,Male,2.9,No,PR1739
Cu1740,21,Male,4.2,No,PR1740
Cu1741,69,Male,3.3,No,PR1741
Cu1742,41,Male,3.6,No,PR1742
Cu1743,51,Male,4.3,No,PR1743
Cu1744,23,Male,3.3,No,PR1744
Cu1745,57,Male,3,No,PR1745
Cu1746,40,Male,3.6,No,PR1746
Cu1747,65,Male,3.1,No,PR1747
Cu1748,61,Male,2.9,No,PR1748
Cu1749,34,Male,3.9,No,PR1749
Cu1750,43,Male,3.2,No,PR1750
Cu1751,31,Male,3.1,No,PR1751
Cu1752,57,Male,3.2,No,PR1752
Cu1753,34,Male,3.3,No,PR1753
Cu1754,25,Male,4.8,No,PR1754
Cu1755,66,Male,3.8,No,PR1755
Cu1756,56,Male,4.6,No,PR1756
Cu1757,49,Male,2.8,No,PR1757
Cu1758,19,Male,3.6,No,PR1758
Cu1759,27,Male,4.3,No,PR1759
Cu1760,68,Male,4,No,PR1760
Cu1761,20,Male,3.5,No,PR1761
Cu1762,21,Male,4.9,No,PR1762
Cu1763,36,Male,3.1,No,PR1763
Cu1764,37,Male,3.9,No,PR1764
Cu1765,61,Male,3,No,PR1765
Cu1766,68,Male,4.1,No,PR1766
Cu1767,60,Male,4.3,No,PR1767
Cu1768,69,Male,3.8,No,PR1768
Cu1769,25,Male,3.9,No,PR1769
Cu1770,32,Male,4.3,No,PR1770
Cu1771,53,Male,4.3,No,PR1771
Cu1772,46,Male,4.7,No,PR1772
Cu1773,58,Male,3.1,No,PR1773
Cu1774,21,Male,2.7,No,PR1774
Cu1775,46,Male,3.7,No,PR1775
Cu1776,18,Male,3.3,No,PR1776
Cu1777,56,Male,3.4,No,PR1777
Cu1778,18,Male,4.7,No,PR1778
Cu1779,49,Male,4.9,No,PR1779
Cu1780,29,Male,4.3,No,PR1780
Cu1781,67,Male,4.2,No,PR1781
Cu1782,31,Male,3.7,No,PR1782
Cu1783,52,Male,2.7,No,PR1783
Cu1784,42,Male,3.3,No,PR1784
Cu1785,32,Male,4.8,No,PR1785
Cu1786,47,Male,4.1,No,PR1786
Cu1787,45,Male,4.6,No,PR1787
Cu1788,20,Male,4.9,No,PR1788
Cu1789,66,Male,3.1,No,PR1789
Cu1790,52,Male,3,No,PR1790
Cu1791,50,Male,3.7,No,PR1791
Cu1792,62,Male,4,No,PR1792
Cu1793,38,Male,3,No,PR1793
Cu1794,65,Male,3.8,No,PR1794
Cu1795,60,Male,3.7,No,PR1795
Cu1796,68,Male,4,No,PR1796
Cu1797,62,Male,3.1,No,PR1797
Cu1798,62,Male,3.9,No,PR1798
Cu1799,40,Male,3.7,No,PR1799
Cu1800,32,Male,3.9,No,PR1800
Cu1801,22,Male,2.7,No,PR1801
Cu1802,33,Male,3.9,No,PR1802
Cu1803,57,Male,2.6,No,PR1803
Cu1804,60,Male,3.5,No,PR1804
Cu1805,30,Male,4.4,No,PR1805
Cu1806,41,Male,4.9,No,PR1806
Cu1807,58,Male,3.9,No,PR1807
Cu1808,34,Male,3.5,No,PR1808
Cu1809,67,Male,4.3,No,PR1809
Cu1810,58,Male,3.4,No,PR1810
Cu1811,41,Male,2.7,No,PR1811
Cu1812,42,Male,3.6,No,PR1812
Cu1813,50,Male,4.9,No,PR1813
Cu1814,40,Male,3.5,No,PR1814
Cu1815,32,Male,3.8,No,PR1815
Cu1816,51,Male,4.5,No,PR1816
Cu1817,26,Male,4,No,PR1817
Cu1818,32,Male,4.7,No,PR1818
Cu1819,58,Male,3.8,No,PR1819
Cu1820,51,Male,4.5,No,PR1820
Cu1821,19,Male,5,No,PR1821
Cu1822,57,Male,2.8,No,PR1822
Cu1823,66,Male,4.4,No,PR1823
Cu1824,62,Male,4.7,No,PR1824
Cu1825,58,Male,3.8,No,PR1825
Cu1826,23,Male,4.9,No,PR1826
Cu1827,45,Male,4.2,No,PR1827
Cu1828,20,Male,4.9,No,PR1828
Cu1829,33,Male,3.9,No,PR1829
Cu1830,30,Male,4.9,No,PR1830
Cu1831,50,Male,4.8,No,PR1831
Cu1832,62,Male,3.3,No,PR1832
Cu1833,69,Male,4.6,No,PR1833
Cu1834,34,Male,4.5,No,PR1834
Cu1835,49,Male,4.1,No,PR1835
Cu1836,65,Male,3.2,No,PR1836
Cu1837,66,Male,4.2,No,PR1837
Cu1838,41,Male,4.8,No,PR1838
Cu1839,37,Male,4.1,No,PR1839
Cu1840,32,Male,3.7,No,PR1840
Cu1841,42,Male,2.6,No,PR1841
Cu1842,31,Male,3,No,PR1842
Cu1843,61,Male,4.4,No,PR1843
Cu1844,36,Male,4.7,No,PR1844
Cu1845,60,Male,2.7,No,PR1845
Cu1846,51,Male,2.8,No,PR1846
Cu1847,68,Male,2.9,No,PR1847
Cu1848,46,Male,4.4,No,PR1848
Cu1849,19,Male,2.7,No,PR1849
Cu1850,30,Male,4.5,No,PR1850
Cu1851,51,Male,2.8,No,PR1851
Cu1852,28,Male,3.1,No,PR1852
Cu1853,41,Male,3.8,No,PR1853
Cu1854,29,Male,2.9,No,PR1854
Cu1855,25,Male,3.8,No,PR1855
Cu1856,60,Male,4.7,No,PR1856
Cu1857,63,Male,3.2,No,PR1857
Cu1858,51,Male,4,No,PR1858
Cu1859,22,Male,4.9,No,PR1859
Cu1860,54,Male,3.7,No,PR1860
Cu1861,18,Male,4.8,No,PR1861
Cu1862,29,Male,3.6,No,PR1862
Cu1863,59,Male,4.6,No,PR1863
Cu1864,25,Male,4.3,No,PR1864
Cu1865,19,Male,3.2,No,PR1865
Cu1866,56,Male,3.8,No,PR1866
Cu1867,31,Male,4.2,No,PR1867
Cu1868,45,Male,3.4,No,PR1868
Cu1869,23,Male,4.7,No,PR1869
Cu1870,18,Male,3.9,No,PR1870
Cu1871,43,Male,4.3,No,PR1871
Cu1872,56,Male,2.7,No,PR1872
Cu1873,43,Male,4.6,No,PR1873
Cu1874,64,Male,2.9,No,PR1874
Cu1875,67,Male,3.6,No,PR1875
Cu1876,63,Male,3.9,No,PR1876
Cu1877,54,Male,2.6,No,PR1877
Cu1878,69,Male,3.6,No,PR1878
Cu1879,34,Male,3.4,No,PR1879
Cu1880,56,Male,3.5,No,PR1880
Cu1881,34,Male,3.1,No,PR1881
Cu1882,58,Male,4.3,No,PR1882
Cu1883,44,Male,5,No,PR1883
Cu1884,25,Male,4.9,No,PR1884
Cu1885,27,Male,4.3,No,PR1885
Cu1886,26,Male,4.4,No,PR1886
Cu1887,18,Male,4.4,No,PR1887
Cu1888,64,Male,3.5,No,PR1888
Cu1889,62,Male,3.4,No,PR1889
Cu1890,59,Male,2.5,No,PR1890
Cu1891,36,Male,3.4,No,PR1891
Cu1892,69,Male,2.6,No,PR1892
Cu1893,39,Male,4.6,No,PR1893
Cu1894,28,Male,3.7,No,PR1894
Cu1895,42,Male,2.5,No,PR1895
Cu1896,31,Male,4.5,No,PR1896
Cu1897,57,Male,2.9,No,PR1897
Cu1898,53,Male,2.9,No,PR1898
Cu1899,59,Male,3.5,No,PR1899
Cu1900,32,Male,4.2,No,PR1900
Cu1901,65,Male,3.3,No,PR1901
Cu1902,56,Male,3.9,No,PR1902
Cu1903,31,Male,5,No,PR1903
Cu1904,59,Male,3.3,No,PR1904
Cu1905,22,Male,4.2,No,PR1905
Cu1906,47,Male,4.9,No,PR1906
Cu1907,23,Male,4.6,No,PR1907
Cu1908,69,Male,4.8,No,PR1908
Cu1909,18,Male,2.7,No,PR1909
Cu1910,50,Male,4.3,No,PR1910
Cu1911,29,Male,3.8,No,PR1911
Cu1912,65,Male,4.9,No,PR1912
Cu1913,29,Male,3.4,No,PR1913
Cu1914,49,Male,3.6,No,PR1914
Cu1915,28,Male,3.4,No,PR1915
